SND_studie	SND_dataset	SND_version	Utterance ID No	Utterance	Stance category	second stance category	third	fourth	fifth	Utterance word length			
1037	1	1.0	1125	Statistics also show, that despite or because of the NHS, no one gets out of here alive!	source of knowledge	contrariety				17			
1037	1	1.0	1126	Figures published today show the average age of the population now stands at 40 – the highest ever estimated.	source of knowledge					19			
1037	1	1.0	1127	Residential electricity prices in the Aloha State averaged 31.2 cents per kilowatt hour in May, federal data shows.	source of knowledge					18			
1037	1	1.0	1128	As you can see, we had been in the European Union for just over two years and we were already holding a referendum as to whether to leave!	source of knowledge	contrariety				28			
1037	1	1.0	1129	Other concerns were the loss of economic sovereignty; the loss of freedom of our Government to engage in socialist industrial policies.	source of knowledge					21			
1037	1	1.0	1130	In fact, watching this process, I have come to change my mind about the timing of what I see is the endgame for Europe and European sovereign debt.	source of knowledge	prediction				28			
1037	1	1.0	1131	It seems that he knew of someone who wanted to run.	source of knowledge					11			
1037	1	1.0	1132	All we can say with confidence is that, if Greece goes it alone, the likelihood of the UK doing the same increases.	source of knowledge	hypotheticality				22			
1037	1	1.0	1133	To some in Washington, it seems as if the Europeans have forgotten all the strategic lessons learnt during the cold war about the country’s importance.	source of knowledge					25			
1037	1	1.0	1134	implies that the Dow should now embark on a trend to a new all time high, probably before the end of March!	source of knowledge	prediction				22			
1037	1	1.0	1135	Finally its official Greece is bankrupt!	source of knowledge					6			
1037	1	1.0	1136	I've since seen two people who previously intended to campaign for SNP supporters to vote Green on the list say that they will no longer do so.	source of knowledge	contrariety				27			
1037	1	1.0	1137	Of course, the Tories are a disaster for vulnerable people across the UK - and are not muc good to anyone else apart from the super-rich - and we need to get rid of them.	source of knowledge	contrariety	necessity			35			
1037	1	1.0	1138	Now it simply looks like they can't be trusted.	source of knowledge					9			
1037	1	1.0	1139	A study by the Resolution Foundation says that Universal Credit would leave a family where the second parent earns £10,600 a year just £3,600 better off – compared with £6,000 under the current system.	source of knowledge	contrariety				34			
1037	1	1.0	1140	Once the new government takes power, the United Kingdom looks set to gain a firm ally.	source of knowledge	prediction				16			
1037	1	1.0	1141	According the Survation poll, the Yes to EU camp is currently ahead.	source of knowledge					12			
1037	1	1.0	1142	The original report, which was drafted mainly by President of the European Council Van Rompuy, painted a picture of banking, fiscal and political union.	source of knowledge					24			
1037	1	1.0	1143	Van Rompuy says it is not necessary to agree on the ultimate goal of integration before taking 'intermediate steps in the federal direction'.	source of knowledge					23			
1037	1	1.0	1144	Many are now talking about possible elections in autumn.	source of knowledge					9			
1037	1	1.0	1145	At first sight, this may not seem so important.	source of knowledge	uncertainty				9			
1037	1	1.0	1146	Lindsell argues that, alone, Britain would need to act decisively to fill the gaps that the EU used to cover, however inadequately.	source of knowledge					22			
1037	1	1.0	1147	Prime Minister Alexis Tsipras, who's been instructed to present a feasible plan, says he's working on a solution.	source of knowledge					18			
1037	1	1.0	1148	One official noted earlier this week that delegations at the Geneva talks should have just 10 people, but one group insists it needs 22.	source of knowledge	contrariety				24			
1037	1	1.0	1149	And a fistfight broke out yesterday between negotiators, signaling just how far they are from securing peace.	source of knowledge					17			
1037	1	1.0	1150	But, assuming Cameron has the decency to offer 16-17 year olds the vote, as looks likely, the opportunity to invigorate the political discussion and lift my generation from disenfranchisement is too good to miss.	source of knowledge	uncertainty				34			
1037	1	1.0	1151	BRUSSELS, Today, 15:00-The European Commission has sent a strong political signal to London by appointing a special team to take charge of relations with the UK in the run-up to its referendum on EU membership.	source of knowledge					35			
1037	1	1.0	1152	Siemoniak told Reuters he hoped regular rotations of alliance forces through Poland would gradually be transformed into a permanent presence.	source of knowledge					20			
1037	1	1.0	1153	Sierra Leone reported eight cases, including two in Marampa chiefdom in Port Loko for the first time since the beginning of March -- a mother who died in childbirth and her newborn.	source of knowledge					32			
1037	1	1.0	1154	Fairbanks was not threatened by fire, but heavy smoke from more than a dozen nearby fires reduced visibility to about eight blocks and residents woke up to layers of smoke ash reminiscent of a winter's first snowfall, officials said.	source of knowledge	contrariety				39			
1037	1	1.0	1155	Iran denies this, saying that its program is solely for peaceful purposes such as making medical isotopes.	source of knowledge					17			
1037	1	1.0	1156	The state of Massachusetts outlawed capital punishment in 1947 and opinion polls had suggested residents favored a life sentence for Tsarnaev.	source of knowledge					21			
1037	1	1.0	1157	While the question on EU membership is not available for recent years, other questions that are highly correlated show that the preferences of UK citizens on EU integration should be at about the same level as in 2010 and 2011.	source of knowledge	contrariety				40			
1037	1	1.0	1158	On the one hand, as some Tory MPs will clearly cause internal division, this might suggest that Cameron will have a hard time convincing Conservative voters of a 'Bremain'.	source of knowledge	certainty	prediction	uncertainty		29			
1037	1	1.0	1159	He revealed that he always ditches all of his preconceptions on election day when preparing the exit poll, because he knows from past experience that there is a significant chance of a big surprise.	source of knowledge					34			
1037	1	1.0	1160	I can see why Green supporters like it.	source of knowledge					8			
1037	1	1.0	1161	Harvie has consistently spoken about wanting to oppose the SNP, hold the party to account, and challenge its policies.	source of knowledge					19			
1037	1	1.0	1162	A year before the 2011 Holyrood election, it looked like Iain Gray would be FM.	source of knowledge	prediction	uncertainty			15			
1037	1	1.0	1163	Aldo thinks there won't be a majority for Yes by next May.	source of knowledge					12			
1037	1	1.0	1164	You obviously need it explained.	source of knowledge	necessity				5			
1037	1	1.0	1165	Everyone can see that - apart from the SNP.	source of knowledge	contrariety				9			
1037	1	1.0	1166	We spanked you in the referendum - and all the polls indicate it would happen again tomorrow if the process were to be repeated.	source of knowledge	hypotheticality				24			
